doc_idx,filename,rule_label,prompt_id,gemini_label,gemini_reason
49,2017-宁波市鄞州区人民政府办公室关于开展农村生活污水治理系统提升工作的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
49,2017-宁波市鄞州区人民政府办公室关于开展农村生活污水治理系统提升工作的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
49,2017-宁波市鄞州区人民政府办公室关于开展农村生活污水治理系统提升工作的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
49,2017-宁波市鄞州区人民政府办公室关于开展农村生活污水治理系统提升工作的通知.docx,regulatory,P8_label_only,regulatory,(single word)
50,2018-关于开展宁波市鄞州区河湖“清四乱”专项行动的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
50,2018-关于开展宁波市鄞州区河湖“清四乱”专项行动的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
50,2018-关于开展宁波市鄞州区河湖“清四乱”专项行动的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
50,2018-关于开展宁波市鄞州区河湖“清四乱”专项行动的通知.docx,regulatory,P8_label_only,regulatory,(single word)
51,2014-宁波市鄞州区人民政府办公室关于印发鄞州区农村防洪排涝、农村河道疏浚及小型水库山塘整治三年行动计划.docx,incentive,P1_baseline_zh,regulatory,(keyword fallback)
51,2014-宁波市鄞州区人民政府办公室关于印发鄞州区农村防洪排涝、农村河道疏浚及小型水库山塘整治三年行动计划.docx,incentive,P2_english,regulatory,(keyword fallback)
51,2014-宁波市鄞州区人民政府办公室关于印发鄞州区农村防洪排涝、农村河道疏浚及小型水库山塘整治三年行动计划.docx,incentive,P3_no_definition,regulatory,(keyword fallback)
51,2014-宁波市鄞州区人民政府办公室关于印发鄞州区农村防洪排涝、农村河道疏浚及小型水库山塘整治三年行动计划.docx,incentive,P8_label_only,regulatory,(single word)
52,2019-宁波市鄞州区水利局关于印发《鄞州区水利系统“治水拆违”百日攻坚实施方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
52,2019-宁波市鄞州区水利局关于印发《鄞州区水利系统“治水拆违”百日攻坚实施方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
52,2019-宁波市鄞州区水利局关于印发《鄞州区水利系统“治水拆违”百日攻坚实施方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
52,2019-宁波市鄞州区水利局关于印发《鄞州区水利系统“治水拆违”百日攻坚实施方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
53,2014-宁波市鄞州区人民政府办公室关于印发《鄞州区“五水共治”募捐资金使用管理办法》的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
53,2014-宁波市鄞州区人民政府办公室关于印发《鄞州区“五水共治”募捐资金使用管理办法》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
53,2014-宁波市鄞州区人民政府办公室关于印发《鄞州区“五水共治”募捐资金使用管理办法》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
53,2014-宁波市鄞州区人民政府办公室关于印发《鄞州区“五水共治”募捐资金使用管理办法》的通知.docx,regulatory,P8_label_only,incentive,(single word)
54,2016-宁波市鄞州区人民政府办公室关于开展2016年度实行最严格水资源管理制度考核工作的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
54,2016-宁波市鄞州区人民政府办公室关于开展2016年度实行最严格水资源管理制度考核工作的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
54,2016-宁波市鄞州区人民政府办公室关于开展2016年度实行最严格水资源管理制度考核工作的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
54,2016-宁波市鄞州区人民政府办公室关于开展2016年度实行最严格水资源管理制度考核工作的通知.docx,regulatory,P8_label_only,regulatory,(single word)
55,2021-宁波市鄞州区人民政府办公室关于印发甬新河（鄞州段）水质深化治理 提升方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
55,2021-宁波市鄞州区人民政府办公室关于印发甬新河（鄞州段）水质深化治理 提升方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
55,2021-宁波市鄞州区人民政府办公室关于印发甬新河（鄞州段）水质深化治理 提升方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
55,2021-宁波市鄞州区人民政府办公室关于印发甬新河（鄞州段）水质深化治理 提升方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
56,2019-宁波市鄞州区水利局 宁波市鄞州区五水共治工作领导小组（河长制）办公室关于印发《鄞州区2019年度镇（街道、园区）排水许可工作考核办法》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
56,2019-宁波市鄞州区水利局 宁波市鄞州区五水共治工作领导小组（河长制）办公室关于印发《鄞州区2019年度镇（街道、园区）排水许可工作考核办法》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
56,2019-宁波市鄞州区水利局 宁波市鄞州区五水共治工作领导小组（河长制）办公室关于印发《鄞州区2019年度镇（街道、园区）排水许可工作考核办法》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
56,2019-宁波市鄞州区水利局 宁波市鄞州区五水共治工作领导小组（河长制）办公室关于印发《鄞州区2019年度镇（街道、园区）排水许可工作考核办法》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
57,2016-宁波市鄞州区人民政府办公室关于印发鄞州区镇乡污水收集管网和农村生活污水处理设施运行维护管理办法（试行）的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
57,2016-宁波市鄞州区人民政府办公室关于印发鄞州区镇乡污水收集管网和农村生活污水处理设施运行维护管理办法（试行）的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
57,2016-宁波市鄞州区人民政府办公室关于印发鄞州区镇乡污水收集管网和农村生活污水处理设施运行维护管理办法（试行）的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
57,2016-宁波市鄞州区人民政府办公室关于印发鄞州区镇乡污水收集管网和农村生活污水处理设施运行维护管理办法（试行）的通知.docx,regulatory,P8_label_only,regulatory,(single word)
58,2014-宁波市鄞州区人民政府办公室关于印发鄞州区建立“河长制”管理实施方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
58,2014-宁波市鄞州区人民政府办公室关于印发鄞州区建立“河长制”管理实施方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
58,2014-宁波市鄞州区人民政府办公室关于印发鄞州区建立“河长制”管理实施方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
58,2014-宁波市鄞州区人民政府办公室关于印发鄞州区建立“河长制”管理实施方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
59,2018-宁波市鄞州区人民政府关于征收污水处理费的公告.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
59,2018-宁波市鄞州区人民政府关于征收污水处理费的公告.docx,regulatory,P2_english,regulatory,(keyword fallback)
59,2018-宁波市鄞州区人民政府关于征收污水处理费的公告.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
59,2018-宁波市鄞州区人民政府关于征收污水处理费的公告.docx,regulatory,P8_label_only,regulatory,(single word)
60,2014-宁波市鄞州区人民政府办公室关于印发鄞州区污水专项治理三年行动计划（2014-2016）的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
60,2014-宁波市鄞州区人民政府办公室关于印发鄞州区污水专项治理三年行动计划（2014-2016）的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
60,2014-宁波市鄞州区人民政府办公室关于印发鄞州区污水专项治理三年行动计划（2014-2016）的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
60,2014-宁波市鄞州区人民政府办公室关于印发鄞州区污水专项治理三年行动计划（2014-2016）的通知.docx,regulatory,P8_label_only,regulatory,(single word)
61,2021-宁波市鄞州区人民政府办公室关于印发宁波市鄞州区近岸海域水污染防治攻坚战实施方案（2021—2022年）的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
61,2021-宁波市鄞州区人民政府办公室关于印发宁波市鄞州区近岸海域水污染防治攻坚战实施方案（2021—2022年）的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
61,2021-宁波市鄞州区人民政府办公室关于印发宁波市鄞州区近岸海域水污染防治攻坚战实施方案（2021—2022年）的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
61,2021-宁波市鄞州区人民政府办公室关于印发宁波市鄞州区近岸海域水污染防治攻坚战实施方案（2021—2022年）的通知.docx,regulatory,P8_label_only,regulatory,(single word)
62,2017-关于印发《鄞州区劣Ⅴ类水剿灭行动水利工作方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
62,2017-关于印发《鄞州区劣Ⅴ类水剿灭行动水利工作方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
62,2017-关于印发《鄞州区劣Ⅴ类水剿灭行动水利工作方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
62,2017-关于印发《鄞州区劣Ⅴ类水剿灭行动水利工作方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
63,2023- 宁波市鄞州区政府办公室关于印发2023年鄞州区水环境治理提升攻坚专项行动方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
63,2023- 宁波市鄞州区政府办公室关于印发2023年鄞州区水环境治理提升攻坚专项行动方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
63,2023- 宁波市鄞州区政府办公室关于印发2023年鄞州区水环境治理提升攻坚专项行动方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
63,2023- 宁波市鄞州区政府办公室关于印发2023年鄞州区水环境治理提升攻坚专项行动方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
64,2022-宁波市鄞州人民政府办公室关于印发鄞州区“清流碧水”百日攻坚行动方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
64,2022-宁波市鄞州人民政府办公室关于印发鄞州区“清流碧水”百日攻坚行动方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
64,2022-宁波市鄞州人民政府办公室关于印发鄞州区“清流碧水”百日攻坚行动方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
